@ NAME             %16s "INITIAL_PS_DISTR"
@ TYPE             %04s "USER"
@ TITLE            %11s "SPS SE init"
@ ORIGIN           %22s "MAD-X 5.01.00 Linux 64"
@ DATE             %08s "16/12/13"
@ TIME             %08s "15.28.02"
 *  NUMBER  TURN                   X                  PX                   Y                  PY    T                  PT    S      E 
 $      %d    %d                 %le                 %le                 %le                 %le  %le                 %le  %le    %le 
       423     0  -0.000247589451121  -1.37391708713e-05   0.000533557117244  -1.30751086932e-05  0.0  -5.85693165483e-05  0.0  400.0 
       424     0    0.00168858686286   4.06921057205e-05   0.000315037168319   2.90594715255e-05  0.0   0.000147742452904  0.0  400.0 
       425     0  -0.000852185753346  -9.67364843719e-07   -0.00015584493831   2.49364584021e-05  0.0  -0.000234706948414  0.0  400.0 
       426     0   -0.00019689960073   1.27393735872e-05  -0.000762187842527   4.49146042374e-05  0.0   -8.2944965067e-05  0.0  400.0 
       427     0    0.00206289961758   5.83588645457e-05    0.00090214936601   1.74128508588e-05  0.0   6.66072076964e-05  0.0  400.0 
       428     0    0.00359008297684   8.14889416433e-05  -0.000955329383784   5.69736780076e-05  0.0   6.76377374061e-05  0.0  400.0 
       429     0    0.00304791391851   9.37988304582e-05   0.000866052014739   1.22284137076e-05  0.0   5.50370391795e-06  0.0  400.0 
       430     0  -1.92566017209e-05  -5.98907890697e-06     0.0002194351191   -2.4335940689e-05  0.0  -0.000240982464174  0.0  400.0 
       431     0   -0.00121849806488   -3.5313544751e-05  -0.000286802037956   3.68426126248e-05  0.0   0.000235490684363  0.0  400.0 
       432     0   0.000152540993936  -8.63207445552e-06  -0.000617694421194   3.05579821234e-05  0.0  -0.000210863602704  0.0  400.0 
       433     0  -0.000231960216938  -1.87728976451e-05   5.22850665004e-05  -2.10591591495e-05  0.0  -0.000192192179901  0.0  400.0 
       434     0    0.00121397791431   2.14859954382e-05   0.000515234700068   3.84993812481e-06  0.0   0.000200547707669  0.0  400.0 
       435     0  -0.000345531196426  -1.56463583611e-05  -3.41977159608e-05    4.3240515827e-05  0.0  -7.16206028675e-06  0.0  400.0 
       436     0    0.00238469478932   5.71926546408e-05   0.000131726378743  -8.10603628407e-06  0.0  -0.000201127609774  0.0  400.0 
       437     0    0.00331971283954   8.48899682435e-05   0.000289212454333   9.58263432462e-05  0.0  -1.73141347085e-05  0.0  400.0 
       438     0    0.00272670742838   7.56755615322e-05   0.000466229404149   5.08667166428e-05  0.0  -8.78354388409e-05  0.0  400.0 
       439     0    0.00320071684553   8.40695883634e-05   0.000269757073303   1.67006246712e-05  0.0   4.95287488185e-05  0.0  400.0 
       440     0    0.00259720560225   5.74213706409e-05  -0.000627299625763   3.16138304696e-05  0.0   0.000146582253121  0.0  400.0 
       441     0    0.00334627189731   0.000104348372873  -0.000142734949835   3.13987397781e-05  0.0    1.7144300156e-06  0.0  400.0 
       442     0  -0.000379965204976  -3.26836998754e-05   0.000354112297899  -4.76116092219e-05  0.0   0.000194997625156  0.0  400.0 
       443     0  -0.000260864085187   7.77630567581e-06  -9.09001988252e-05   1.75344085713e-05  0.0  -7.05015271853e-05  0.0  400.0 
       444     0   0.000364738617367   3.48225016834e-06  -0.000238031521847   3.36409325363e-05  0.0   0.000223674410537  0.0  400.0 
       445     0   -0.00012511190851   1.78635312109e-05   0.000582319419771  -3.82952315123e-05  0.0   8.20263497348e-05  0.0  400.0 
       446     0    0.00219913321589   8.49528795611e-05   -0.00049252660677   2.12408399372e-05  0.0   0.000165244127583  0.0  400.0 
       447     0    0.00137851569756   4.18751344973e-05   -0.00047370074627   7.22246243934e-05  0.0   8.76079424807e-06  0.0  400.0 
       448     0  -0.000657256963534   1.44859450563e-06  -0.000270809121587   1.40820692298e-05  0.0  -0.000154561247981  0.0  400.0 
       449     0   -0.00120585648151  -2.03038462594e-05   0.000955646044169    -4.538665104e-05  0.0  -0.000249101282737  0.0  400.0 
       450     0     0.0023626766735   6.21883267623e-05   0.000248768515046  -8.31337050863e-06  0.0   2.10124471802e-05  0.0  400.0 
       451     0  -0.000188561246583  -2.65296015676e-06    0.00012697950612   2.98727017933e-05  0.0   6.14771445158e-05  0.0  400.0 
       452     0   -0.00140577413545  -4.19627329578e-05  -0.000149394198848   1.09866271594e-05  0.0   0.000145171258704  0.0  400.0 
       453     0  -4.93799964574e-05   1.61336214072e-05  -0.000872235502731   6.81999823958e-05  0.0  -0.000159854081641  0.0  400.0 
       454     0    0.00110869131184   4.84682325028e-05   2.99923568789e-05   1.04934428441e-05  0.0   7.96900725818e-05  0.0  400.0 
       455     0    0.00182928461966   4.53362027171e-05   0.000298036808717  -1.40036810107e-06  0.0  -0.000211550268028  0.0  400.0 
       456     0  -0.000480615162545  -1.32731651935e-05  -0.000576174421639   3.99585812785e-05  0.0  -0.000156610203543  0.0  400.0 
       457     0   0.000168633380295   6.30561371508e-06   0.000252396571237   3.03762495334e-05  0.0   5.80890114833e-05  0.0  400.0 
       458     0    0.00373449400874   9.21186507711e-05  -0.000265920501727   5.48516578833e-05  0.0  -3.44048050553e-05  0.0  400.0 
       459     0    0.00226942557822    6.0098541825e-05   0.000387329854832    4.6115103873e-05  0.0   4.20665522727e-05  0.0  400.0 
       460     0    0.00172324077665   2.16925666837e-05  -0.000777105131733   5.21019214456e-05  0.0  -0.000193901381356  0.0  400.0 
       461     0     0.0020206687451   5.98839575965e-05  -0.000114628404305  -1.66873022511e-05  0.0   0.000172338479561  0.0  400.0 
       462     0  -0.000233717142738  -2.89802131944e-05   7.61537040366e-05   1.91725223193e-05  0.0  -6.75569034523e-05  0.0  400.0 
       463     0   0.000108435177788   8.32706166094e-06  -0.000141117605232   5.37227247226e-05  0.0  -0.000201168805912  0.0  400.0 
       464     0    0.00298171596641   6.60228203007e-05   0.000489563183796   4.85788863294e-05  0.0  -0.000102148729991  0.0  400.0 
       465     0   -0.00170810021874  -3.29643016496e-05   0.000310521054626  -1.01679090001e-06  0.0  -5.32392398856e-05  0.0  400.0 
       466     0    0.00298740526689   6.12079777564e-05   -0.00020677396803    4.9325388152e-05  0.0   4.57448591521e-05  0.0  400.0 
       467     0     0.0019298032191   5.94905560141e-05   0.000436869805351   6.11894624967e-05  0.0  -0.000176991230513  0.0  400.0 
       468     0   0.000235218424081   3.22358358015e-05   0.000165271540828  -1.16082822501e-05  0.0  -4.83229205908e-05  0.0  400.0 
       469     0   0.000183337219745   5.69397050465e-06   0.000138592879605   3.21004408065e-05  0.0  -4.45302807076e-05  0.0  400.0 
       470     0    0.00222498540154   5.96710588804e-05   0.000164446316436  -2.64256943698e-05  0.0   0.000151732171555  0.0  400.0 
       471     0  -0.000143072983336   1.08086156788e-05   2.58084636773e-05   1.44246754479e-05  0.0  -0.000240139763835  0.0  400.0 
       472     0   7.39709348935e-05   4.11921264639e-05  -0.000859672535645   2.71092418359e-05  0.0   0.000149036589391  0.0  400.0 
       473     0   0.000709879973653  -5.40239807895e-06   2.60566370376e-05   3.30974209777e-05  0.0  -2.30957661922e-05  0.0  400.0 
       474     0   0.000364166577948   5.29110878136e-06    0.00170280151643  -6.09550680912e-06  0.0   0.000142338134184  0.0  400.0 
       475     0     0.0027684100317    5.2015605187e-05  -0.000743239186371   0.000100156691288  0.0  -0.000171101034451  0.0  400.0 
       476     0     0.0057197690767   0.000157524364383   -0.00205006885079   0.000101006544604  0.0   0.000226177950857  0.0  400.0 
       477     0    0.00145341452508   3.29548623989e-05   0.000547004952953   2.95987962748e-05  0.0   0.000209998895697  0.0  400.0 
       478     0  -0.000407621660937    2.7412986704e-05  -0.000888491683168  -1.31115918278e-05  0.0   0.000121932559324  0.0  400.0 
       479     0    0.00133541724101   1.92272656172e-05  -1.32138953263e-05  -2.40865447396e-05  0.0   3.21180053447e-05  0.0  400.0 
       480     0     0.0020663932074   7.22134820917e-05   9.73764868023e-05   1.43199014234e-05  0.0    0.00018011210679  0.0  400.0 
       481     0   0.000723319585776   2.92516608542e-06  -0.000265726534648   5.66919089803e-06  0.0  -1.71871440802e-05  0.0  400.0 
       482     0   0.000469336634439   2.22728168284e-05    0.00024281808433  -4.11053257998e-06  0.0   8.29520853412e-05  0.0  400.0 
       483     0    0.00218929123253   3.07367676198e-05  -0.000605445339505  -1.56278094566e-06  0.0  -0.000233855089163  0.0  400.0 
       484     0    0.00317348679618   4.43903939245e-05   5.25850739115e-05    3.9510031151e-05  0.0  -0.000104820677034  0.0  400.0 
       485     0   0.000363211019268  -2.10706007818e-06  -0.000375737065892    4.1680982578e-05  0.0  -0.000221258840498  0.0  400.0 
       486     0     0.0013724683044   2.64122508729e-05   -0.00120099859199   7.69378670723e-05  0.0   0.000106088123119  0.0  400.0 
       487     0    0.00060347213739   4.77826465455e-06   -0.00176766693503   0.000133819497615  0.0  -0.000181070249248  0.0  400.0 
       488     0   0.000659029873587   2.92691620706e-05  -0.000652161295168   2.52094751227e-06  0.0   0.000197546183132  0.0  400.0 
       489     0  -0.000372795043428  -1.01169805158e-05   0.000411868247403   2.67547224504e-05  0.0  -0.000131315514585  0.0  400.0 
       490     0    0.00351607230297   6.87238964544e-05   -0.00125799741601   5.86519655536e-05  0.0   0.000239136069914  0.0  400.0 
       491     0   0.000761095119293   1.49191327264e-05  -0.000825237250829   4.11997450841e-05  0.0  -7.72122667058e-05  0.0  400.0 
       492     0    0.00148501012725   3.90693340322e-05  -0.000174927152872  -3.98726260649e-05  0.0   4.72194049467e-05  0.0  400.0 
       493     0    0.00130401281843   5.55000233541e-05  -6.21861993051e-05   3.36149537065e-05  0.0   7.01135434777e-06  0.0  400.0 
       494     0   0.000982959939289   4.28059084804e-05   2.07876571263e-05  -1.19001788234e-06  0.0  -1.31460254315e-05  0.0  400.0 
       495     0    0.00132373397225   3.31618136665e-05   -3.5683559125e-05   9.41127756063e-06  0.0  -0.000242766747321  0.0  400.0 
       496     0   -0.00159449783163  -4.34943827933e-05   -0.00152275184624   7.35031329108e-05  0.0  -0.000181234983199  0.0  400.0 
       497     0   0.000195870930274   9.13658500381e-06  -0.000399146712871   3.98086864253e-05  0.0   0.000115064260152  0.0  400.0 
       498     0    0.00216333518904   6.85832412679e-05   0.000759411844678   5.88630506463e-05  0.0   0.000178595137399  0.0  400.0 
       499     0    0.00079968999704   1.27697994028e-05   0.000173680668993   1.14453022853e-05  0.0   5.21453861977e-05  0.0  400.0 
       500     0    0.00124741114197    2.9046693736e-05  -0.000319169601658   4.87836948192e-05  0.0   4.48420180984e-05  0.0  400.0 
       501     0   0.000460579160112   4.85329638654e-06   6.01076926412e-05   1.80099044609e-06  0.0  -9.09289643993e-05  0.0  400.0 
       502     0    0.00179112470068    4.5794617201e-05     0.0002741109317   3.48109494373e-06  0.0  -0.000112911430888  0.0  400.0 
       503     0   0.000539329804063   2.67338210111e-05   0.000273741522501  -1.93210491729e-05  0.0   0.000199909701739  0.0  400.0 
       504     0  -0.000340498527488     2.374436394e-05   -0.00116328941783   4.42618439062e-05  0.0   5.54262617666e-05  0.0  400.0 
       505     0  -6.99816796459e-05   2.16096332166e-05   0.000311234571583  -5.04645585659e-05  0.0  -0.000196785440668  0.0  400.0 
       506     0     0.0016428067315   3.74939261842e-05   3.52939179094e-05  -4.36012781314e-05  0.0   0.000192857660853  0.0  400.0 
       507     0   5.27578008257e-07  -2.17296909233e-06  -0.000896085571047   6.63788786675e-05  0.0  -0.000117474575228  0.0  400.0 
       508     0    0.00343220528241    8.7805506819e-05   -0.00103876310481   3.59348016598e-05  0.0   3.73223297612e-05  0.0  400.0 
       509     0   -0.00112845902436  -2.47311708416e-05   0.000340165566568  -9.90995178162e-06  0.0  -0.000138124561917  0.0  400.0 
       510     0    0.00317666453125   0.000105130878761    0.00102960143281  -3.03758984942e-06  0.0  -3.01564327456e-05  0.0  400.0 
       511     0   -0.00145972926784  -5.65426202359e-05  -0.000145108960395   1.26472683813e-05  0.0  -0.000147202139557  0.0  400.0 
       512     0   0.000622874817309   2.80449825357e-05   -0.00119828885869   8.37385276206e-05  0.0   3.52178850581e-05  0.0  400.0 
       513     0   0.000374717379695   4.31342387124e-05   0.000583370608514   1.17020259492e-05  0.0  -8.60103401415e-05  0.0  400.0 
       514     0  -0.000732709699131   6.02606328785e-06   0.000118509106234   4.81964215368e-06  0.0   9.57968951913e-05  0.0  400.0 
       515     0    0.00269623465736    7.0948921353e-05    2.3973258166e-05     3.632806289e-05  0.0   0.000111494521813  0.0  400.0 
       516     0   5.76429523021e-05   1.11523026083e-05  -5.93248980924e-06   3.30939793521e-05  0.0  -0.000246857905513  0.0  400.0 
       517     0   -0.00153613116301    -2.875528075e-05  -0.000561466548378   7.19254621767e-06  0.0  -4.14107378678e-05  0.0  400.0 
       518     0   0.000740149861066   3.60328193168e-05  -0.000179841149983   2.48055213575e-05  0.0  -0.000224892311481  0.0  400.0 
       519     0    0.00274990893691   7.30162715365e-05  -0.000468725214827   4.17187123772e-05  0.0   0.000195582263795  0.0  400.0 
       520     0    0.00075626804888   2.73748242932e-05   0.000882880034499   1.04833871261e-05  0.0   1.05448226639e-05  0.0  400.0 
       521     0    0.00258563465303   3.47394800891e-05   0.000577979510633   -6.1027543627e-06  0.0  -7.15535652334e-05  0.0  400.0 
       522     0  -0.000170757110299   1.87911930737e-05   0.000382185558725   3.74359230252e-05  0.0   8.83197273313e-05  0.0  400.0 
       523     0    0.00315679063507   7.02835367689e-05   0.000510908920324   1.63269002438e-05  0.0  -6.12906249032e-05  0.0  400.0 
       524     0    -0.0013901655175  -2.32923527884e-05   0.000203054555354  -6.18023162764e-06  0.0   -0.00023480560383  0.0  400.0 
       525     0   0.000745814673714   3.86896667081e-05  -0.000684706526263  -5.26221490868e-06  0.0   0.000218302128979  0.0  400.0 
       526     0    0.00354307563234   8.02582819561e-05   0.000113248670352   1.27312374218e-05  0.0   5.83640143485e-05  0.0  400.0 
       527     0   -0.00128325659008  -2.35855238431e-05  -0.000845274895996   3.92703134197e-05  0.0  -4.08863061971e-05  0.0  400.0 
       528     0    0.00181867044398   5.72657857994e-06   -0.00141672413981   7.79949800459e-05  0.0   0.000127664174067  0.0  400.0 
       529     0    0.00110365925667     2.101028248e-05  -0.000225187120741   1.74287168174e-05  0.0  -0.000109234002197  0.0  400.0 
       530     0  -0.000362396010834  -9.31505704438e-06   0.000471043174372   7.20004895398e-05  0.0  -8.74159228899e-06  0.0  400.0 
       531     0    0.00190301351195   3.60688585219e-05    0.00155664909585  -6.17052537196e-05  0.0  -3.02109398975e-05  0.0  400.0 
       532     0   -0.00134057972882  -2.39020848502e-05  -0.000202098226457  -4.87721946104e-05  0.0   2.77367621022e-05  0.0  400.0 
       533     0   0.000325572296938  -2.24362371185e-05    5.5003488588e-05   5.83811864324e-05  0.0   0.000103823381795  0.0  400.0 
       534     0     0.0011346871303   3.41303193965e-05   -0.00194152390693   7.92513894658e-05  0.0   0.000131499247024  0.0  400.0 
       535     0  -0.000999599695056  -1.65401334824e-05   0.000447158268026  -5.55031219234e-05  0.0  -2.56411461491e-05  0.0  400.0 
       536     0    0.00215686147837   3.72488226018e-05   -0.00169279410903   8.61365237002e-05  0.0   0.000132210081354  0.0  400.0 
       537     0   0.000501620234559  -1.02934873103e-05  -0.000149932273494   0.000105751168653  0.0   2.81746411525e-05  0.0  400.0 
       538     0    0.00184283021207   4.42426549428e-05  -0.000953253252829   2.30385832304e-05  0.0  -4.03602514653e-05  0.0  400.0 
       539     0  -0.000895950692354  -2.96303266229e-05   -0.00119066700044   6.76411873735e-05  0.0  -5.91384512195e-05  0.0  400.0 
       540     0    0.00385824909656   9.11735550881e-05   -0.00040396614106   6.17937602728e-05  0.0   2.71188174982e-05  0.0  400.0 
       541     0   0.000419424931763   1.28537609035e-05   0.000482270595406   5.50450118613e-05  0.0   0.000169037556868  0.0  400.0 
       542     0  -0.000318829958647   -1.8782110198e-05  -0.000616576469229   1.60619243542e-05  0.0  -0.000110995580687  0.0  400.0 
       543     0  -0.000709696095128  -4.61425228022e-06    0.00085519885818   2.22515335059e-05  0.0  -0.000233203950222  0.0  400.0 
       544     0    0.00116328089323   2.38092480821e-05    0.00046054054008   2.71073088712e-05  0.0   3.07900716741e-05  0.0  400.0 
       545     0    0.00359234238425   8.66500101651e-05   0.000160881279351   1.87775836272e-05  0.0  -0.000247450075586  0.0  400.0 
       546     0   0.000257660678361   2.96167070224e-06  -1.98341927042e-05    2.3238753674e-05  0.0    9.4788110408e-05  0.0  400.0 
       547     0    0.00120780107147   2.46273871323e-05   0.000988504189392  -1.35316735099e-05  0.0  -0.000176530093783  0.0  400.0 
       548     0  -0.000714423082841  -1.09121315563e-05  -0.000326813052311   4.80024683897e-05  0.0  -0.000193242005016  0.0  400.0 
       549     0   0.000200782471216   1.89857644979e-05    0.00100352024854   -1.3106402295e-05  0.0   0.000156105683687  0.0  400.0 
       550     0  -0.000169594777511  -4.56712571726e-06    0.00140606683896  -5.55504947719e-06  0.0    9.3303868711e-05  0.0  400.0 
       551     0   0.000779415827156   2.41867614582e-05   0.000437713259515   4.05244006529e-05  0.0   9.10263893951e-05  0.0  400.0 
       552     0    0.00159763236997   3.95099233233e-05   0.000835540366273   9.17785107436e-06  0.0  -1.35547033787e-05  0.0  400.0 
       553     0    0.00236552754041   4.93810112591e-05   0.000239920243033   3.88185794993e-05  0.0   0.000121223189424  0.0  400.0 
       554     0    0.00102262481821    4.2283113484e-05    0.00102936499848  -2.33424425171e-05  0.0   -9.9164164096e-05  0.0  400.0 
       555     0   -0.00120753687313  -1.59476244053e-05   0.000223023854832    4.2880084504e-05  0.0    1.7361251999e-05  0.0  400.0 
       556     0    0.00147646170984   5.82453754171e-05  -0.000290266586742    4.6910195736e-06  0.0  -0.000215565745727  0.0  400.0 
       557     0    0.00214620855446   6.75378982373e-05   0.000398109480638     3.264542122e-05  0.0  -8.75376235614e-05  0.0  400.0 
       558     0  -0.000182859898268  -1.14284340343e-05   0.000134966096307   1.41567345058e-05  0.0   5.34597390811e-05  0.0  400.0 
       559     0    0.00115992894704   1.75615670565e-05   0.000657998014591    4.0709822871e-05  0.0  -0.000148412830107  0.0  400.0 
       560     0   0.000832263180585   1.78795835018e-05  -0.000181452296137    4.5851619323e-05  0.0   7.24214203411e-05  0.0  400.0 
       561     0   0.000861460114174   2.95119785292e-05  -0.000124163926854   5.38893807545e-05  0.0   0.000142662127806  0.0  400.0 
       562     0  -2.96742278054e-06   2.78319703134e-05   0.000458709978352   1.97389369261e-05  0.0  -3.65341296634e-05  0.0  400.0 
       563     0    0.00186114336372   4.07609467052e-05   0.000166931773198    5.2035682398e-05  0.0  -0.000143718443911  0.0  400.0 
       564     0   0.000119011106247   1.84162089573e-05   0.000397323376704   -1.3082073156e-05  0.0  -0.000107345077319  0.0  400.0 
       565     0  -0.000797027780775  -2.33679871901e-05  -2.78621913568e-05   5.77446454255e-05  0.0  -0.000159776515106  0.0  400.0 
       566     0  -7.76693281556e-05  -1.22900190596e-06    0.00110303587769   3.19452794704e-05  0.0   0.000212489663498  0.0  400.0 
       567     0    0.00135002510845   3.10230094318e-05  -0.000167264212819   3.26168978129e-05  0.0   0.000237696356257  0.0  400.0 
       568     0    0.00202685077251   5.42619223056e-05  -0.000272584031035   9.54406362266e-05  0.0  -8.42287918493e-05  0.0  400.0 
       569     0    0.00132412355663   3.20398098157e-05  -0.000641199228097   1.31816465578e-05  0.0   0.000190782813152  0.0  400.0 
       570     0    0.00157072011903   6.25400144903e-05   0.000102504231363   8.94383120239e-05  0.0   0.000210970165085  0.0  400.0 
       571     0    0.00215162332775   6.84163770898e-05    5.3567427667e-05   1.71042657059e-05  0.0   7.28700645719e-05  0.0  400.0 
       572     0    0.00242879637555   4.89586605928e-05    0.00153130766998  -2.07305083378e-05  0.0  -0.000177257570843  0.0  400.0 
       573     0    0.00237867051475   5.23203288807e-05  -0.000164126973674   2.39317862143e-05  0.0   0.000104847348164  0.0  400.0 
       574     0  -5.33731598736e-05  -4.04554094971e-06   -0.00098996434005   6.03604513821e-05  0.0   6.63006391722e-05  0.0  400.0 
       575     0  -0.000826254542721   5.52363008119e-06   0.000672612655056  -3.12194663806e-06  0.0  -0.000117612239373  0.0  400.0 
       576     0    0.00135071011239   2.18053825598e-05   -0.00012584758738   3.67478595207e-05  0.0  -0.000227473993537  0.0  400.0 
       577     0  -0.000236543442208  -1.90789033213e-05   0.000203549333554   1.99455354112e-05  0.0  -2.59436008287e-05  0.0  400.0 
       578     0    0.00141471986372   4.61927962752e-05  -0.000429716222788   2.84666806925e-05  0.0   1.88378362162e-05  0.0  400.0 
       579     0  -4.98808254193e-05   2.64390337521e-06  -0.000711261168454   3.20644060915e-05  0.0   4.58148299639e-05  0.0  400.0 
       580     0   0.000760872164391   1.97994313191e-05   0.000282207299793   3.34994865442e-05  0.0   4.20588009531e-05  0.0  400.0 
       581     0    0.00191438991379   2.45309590798e-05   9.53402436109e-05   9.80569327418e-05  0.0   3.41623499444e-05  0.0  400.0 
       582     0    0.00190898447095   6.76343163791e-05   -0.00100426498651   7.76514725934e-05  0.0   -0.00019451595578  0.0  400.0 
       583     0    0.00054812369149   1.37414373245e-05  -0.000114399182414   3.28511779169e-05  0.0   0.000228295989554  0.0  400.0 
       584     0    0.00035610968563   1.07127667639e-05   0.000418283836027    4.6647164703e-05  0.0   0.000148159368373  0.0  400.0 
       585     0    0.00311765373635   7.75537950265e-05   -0.00101700239105   6.23862988741e-05  0.0    0.00012284348697  0.0  400.0 
       586     0  -0.000659892994455  -2.86112737981e-05   0.000919188408363   4.27677439899e-05  0.0  -0.000172869600634  0.0  400.0 
       587     0  -0.000221594687524  -1.22502853516e-05   0.000477892288279   1.36115296795e-05  0.0  -0.000232368645924  0.0  400.0 
       588     0    0.00184484356079   2.01377924788e-05  -0.000592463340604   4.09250980914e-05  0.0   0.000128613271579  0.0  400.0 
       589     0   0.000829874714521   3.34295418123e-05  -0.000356608698027    5.0932923836e-05  0.0  -9.46198627909e-05  0.0  400.0 
       590     0  -0.000368551304265   3.11054685287e-07  -1.48299094671e-05   2.76345550754e-05  0.0  -3.46411703513e-05  0.0  400.0 
       591     0    0.00101778517065   7.60811234748e-06   0.000115432050892   1.59474428445e-05  0.0   0.000172804160444  0.0  400.0 
       592     0    0.00130952728622   2.46814421531e-05   2.02569532638e-05   9.57715174174e-05  0.0  -0.000191629891425  0.0  400.0 
       593     0   -0.00130993369353  -3.56441504969e-05    0.00110740333995  -1.15211477323e-05  0.0   6.37499125817e-05  0.0  400.0 
       594     0    0.00136288970287   4.87595410704e-05   2.69037220517e-05  -1.99676734004e-05  0.0  -4.23796809714e-05  0.0  400.0 
       595     0    0.00259297734216   6.98055347727e-05    0.00108523553375  -1.67056371524e-05  0.0  -0.000113988568375  0.0  400.0 
       596     0    0.00011147362581   3.60744303139e-06  -0.000964219271243   4.95790190995e-05  0.0   0.000172127565195  0.0  400.0 
       597     0   0.000906714920621    6.7276463802e-06  -0.000583677798003   8.59106973778e-05  0.0   2.62560495275e-05  0.0  400.0 
       598     0  -0.000286017772463  -1.29068972492e-05   0.000839356344189  -1.24871534271e-05  0.0   -0.00024785479227  0.0  400.0 
       599     0      0.002377751455   4.10247878364e-05  -0.000650214528307   5.93642807769e-05  0.0    3.9036235587e-05  0.0  400.0 
       600     0    0.00182109851953    5.0744858369e-05   0.000983747034205   4.83485584067e-05  0.0   0.000215367219237  0.0  400.0 
       601     0    0.00121845403038   7.43730965362e-06   0.000879030174383  -2.17773919658e-06  0.0  -8.24026255352e-05  0.0  400.0 
       602     0    0.00156785553648   2.39443871922e-05   -0.00134574128683   6.15181083052e-05  0.0  -0.000247267045563  0.0  400.0 
       603     0    0.00249415119714    4.8611432731e-05  -1.31533578985e-05   1.39740189008e-05  0.0   0.000189666998474  0.0  400.0 
       604     0    0.00275091705379   5.90797282699e-05   0.000297727889011    6.3101451293e-05  0.0   6.41799679498e-05  0.0  400.0 
       605     0    0.00105188343425  -1.46368031356e-06   0.000275702853589   1.97724099127e-05  0.0  -0.000119314613189  0.0  400.0 
       606     0  -0.000265757004005   7.46530211213e-06   4.98418407671e-05  -2.74327866775e-06  0.0  -6.54838115716e-05  0.0  400.0 
       607     0    0.00320497713138   9.00557963664e-05    0.00134018864401    1.6268492631e-05  0.0   0.000189323531354  0.0  400.0 
       608     0   0.000954631158537  -1.68604669808e-06   -2.2529620803e-05  -6.44424516397e-06  0.0   0.000175107031299  0.0  400.0 
       609     0  -0.000414197110433  -2.23563703471e-05   0.000697167827379  -1.43448451743e-05  0.0  -3.04772359274e-05  0.0  400.0 
       610     0    0.00145995968926   4.86226259876e-05   -0.00123321431294   2.20541512661e-05  0.0   4.61882603065e-05  0.0  400.0 
       611     0    0.00189933052544   4.84403673073e-05   6.18300629056e-05   5.59565496605e-05  0.0    5.2721963553e-05  0.0  400.0 
       612     0    0.00103105256293   3.54075930498e-05   0.000909178906348   7.76528183023e-08  0.0  -2.56706426719e-05  0.0  400.0 
       613     0   0.000753235774668   1.78809290703e-05  -0.000331601300158   6.25413072182e-05  0.0  -0.000198159756711  0.0  400.0 
       614     0      0.002380430503     4.334893978e-05  -0.000559887353716   5.84049491512e-05  0.0  -7.52661132148e-06  0.0  400.0 
       615     0    0.00156931633814   4.50917580022e-05   0.000188991158089   5.47760382341e-06  0.0  -0.000137873170368  0.0  400.0 
       616     0  -3.89261769594e-05  -1.01266609626e-05   0.000402356312092   4.73022717278e-07  0.0   0.000166189719291  0.0  400.0 
       617     0  -0.000798891116595  -7.76428700655e-06  -0.000306639796325    4.0654545717e-05  0.0  -4.85263519776e-05  0.0  400.0 
       618     0   -0.00241203144448  -5.63587054476e-05   0.000241291590517   5.57077730994e-05  0.0  -4.01683100941e-05  0.0  400.0 
       619     0   0.000208828682016  -5.13342188671e-06   0.000449887831725   1.42852194572e-05  0.0   5.83467112656e-05  0.0  400.0 
       620     0   0.000927895510837   5.04218778161e-06  -0.000866013815218   8.75113647727e-05  0.0   0.000195824547295  0.0  400.0 
       621     0   -0.00122739394497  -1.32764137651e-05   0.000947326643183  -3.75904718985e-05  0.0  -5.05454438243e-05  0.0  400.0 
       622     0    0.00112027797172    1.3703700063e-05   -0.00016769538051   5.17422492455e-05  0.0   5.03283218251e-05  0.0  400.0 
       623     0   -0.00164674788898  -4.38756440692e-05  -0.000523843188626   3.57066805727e-05  0.0  -0.000114994702579  0.0  400.0 
       624     0  -7.47127446635e-05   2.02948057138e-05    0.00032309993422  -1.34542680337e-05  0.0    4.2842436199e-05  0.0  400.0 
       625     0  -0.000771093770258   2.22785453381e-05  -0.000256467777945   9.46472436805e-06  0.0  -4.20614120323e-05  0.0  400.0 
       626     0   0.000375994319742    1.0528297826e-05   0.000636657089876  -1.59663682908e-05  0.0   6.79422396091e-05  0.0  400.0 
       627     0    0.00123566029904   1.87231475621e-05   7.37746443867e-05   4.16112718825e-05  0.0    8.4692575075e-05  0.0  400.0 
       628     0    0.00196040053091   6.74244187597e-05   0.000281853485352  -2.12242115715e-05  0.0    0.00020700749506  0.0  400.0 
       629     0    0.00251443484696   5.71442486419e-05  -9.67224039162e-06    5.4785485516e-05  0.0  -6.48389470314e-06  0.0  400.0 
       630     0  -0.000125750111106   1.51434150731e-05  -0.000239717811212   4.11138723581e-05  0.0  -0.000167779590219  0.0  400.0 
       631     0    0.00318229018742   0.000102894669361    -0.0011564154368   2.21656436419e-05  0.0   -0.00019861311511  0.0  400.0 
       632     0   -0.00122887792529  -4.29616432176e-05    8.1398605376e-05   6.19076886892e-05  0.0  -0.000161037254653  0.0  400.0 
       633     0   0.000714692808361   1.69828992305e-05   0.000139552111723  -7.46907985135e-06  0.0   0.000224896472996  0.0  400.0 
       634     0    0.00328250253523   8.08773959717e-05   0.000568304826477   1.75276285105e-05  0.0   0.000223928759192  0.0  400.0 
